index,SPACER_cluster_out_of_gas,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_cluster_size,SPACER_max_cvx_reduced_dim,SPACER_max_depth,SPACER_max_query_lvl,SPACER_need_sage,SPACER_num_abstractions,SPACER_num_abstractions_failed,SPACER_num_abstractions_success,SPACER_num_active_lemmas,SPACER_num_cant_abstract,SPACER_num_ctp_blocked,SPACER_num_dim_reduction_success,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_mbp_failed,SPACER_num_merge_gen,SPACER_num_merge_gen_failed,SPACER_num_merge_gen_success,SPACER_num_no_over_approximate,SPACER_num_non_lin,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_refinements,SPACER_num_reuse_reach_facts,SPACER_num_sync_cvx_cls,SPACER_num_under_approximations,SPACER_pob_out_of_gas,SPACER_wide_attmpts,SPACER_wide_success,max_memory,memory,result,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_pt_must_reachable,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_cluster,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_gen_merge,time_spacer_solve_reach_gen_merge_cvx_cls,time_spacer_solve_reach_gen_wide,time_spacer_solve_reach_is_reach
chc-lia-lin-0073.smt2,,,,11,2,57,56,,11,2,5,909,395,4489,67,,19071,86,2087,,634,339,162,,,1231,7716,3525,30,588,21,87,,158,86,2,,339.83,timeout,597.16,7.97,1.33,4.30,0.61,2.45,469.17,269.68,106.64,3.82,0.00,0.00,0.65,516.55,181.90,,334.36,4.00,21.22,130.18,27.87,0.00,27.87,22.56
chc-lia-lin-0074.smt2,,,,3,1,28,28,,42,31,2,55,,308,,55,1151,2,281,,7,13,6,,,80,455,295,44,7,37,,,11,,,125.52,80.28,sat,4.19,0.55,0.08,0.28,0.05,0.18,2.81,2.04,,0.03,0.00,0.00,0.04,4.12,0.74,,3.26,0.11,0.23,1.41,0.04,0.00,0.04,0.11
chc-lia-lin-0075.smt2,,,,,,15,15,,,,,28,,71,,16,198,,84,,,,,,,18,67,70,,,,,,,,,40.68,23.27,sat,0.47,0.07,0.01,0.03,0.01,0.03,0.23,0.15,,0.00,0.00,0.00,0.01,0.44,0.06,,0.33,0.02,0.02,0.13,0.00,,0.00,
chc-lia-lin-0076.smt2,,3,31,7,1,79,79,,76,1,267,113,20,1423,14,505,15473,136,1068,,50,135,6,,,896,12622,1938,6,42,6,,,106,3,,1523.64,1039.31,sat,239.14,3.47,0.71,1.84,0.36,0.97,221.81,152.91,0.36,0.61,0.00,0.00,0.40,237.53,48.53,,188.58,1.98,5.85,117.41,2.11,0.00,2.11,2.52
chc-lia-lin-0077.smt2,,,,,,4,4,,,,,8,,5,,5,26,,12,,,,,,,5,13,8,,,,,,,,,22.68,9.94,sat,0.07,0.00,0.00,0.00,0.00,0.00,0.02,0.01,,0.00,0.00,0.00,0.00,0.05,0.01,,0.03,0.00,0.00,0.01,0.00,,0.00,
chc-lia-lin-0078.smt2,,,,,,1,1,,,,,1,,,,1,,,1,,,,,,,1,,,,,,,,,,,13.48,5.45,sat,0.01,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,,0.00,0.00,,0.00,,0.00,,,,,
chc-lia-lin-0079.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,27.36,6.86,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0080.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,27.56,6.88,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0081.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,27.52,6.88,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0082.smt2,,,,4,1,5,5,,3,,3,6,2,9,,14,15,1,28,,,,,,2,23,1,19,,,,,7,,15,,26.28,11.38,sat,0.13,0.01,0.00,0.00,0.00,0.00,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.11,0.00,,0.08,0.01,0.01,0.01,0.01,0.00,0.01,
chc-lia-lin-0083.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,27.36,6.89,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0084.smt2,,321,,15,3,75,74,47,248,158,51,577,,3917,312,145,17983,210,1315,,482,271,266,2,,1145,11307,2610,409,423,351,52,,102,12,10,,360.25,timeout,596.17,10.49,1.69,5.30,0.65,3.85,558.18,332.80,49.82,1.85,0.00,0.00,0.56,588.86,183.36,,405.10,3.20,7.14,99.28,44.64,0.00,44.64,52.39
chc-lia-lin-0085.smt2,,,12,,,27,27,,,,,61,,343,,76,1379,7,299,,,,,,,46,656,274,,,,,,,,,124.56,84.95,sat,6.04,0.58,0.06,0.27,0.05,0.22,4.52,3.09,0.02,0.04,0.00,0.00,0.04,5.93,1.31,,4.50,0.13,0.27,2.43,0.00,,0.00,
chc-lia-lin-0086.smt2,,39,,63,4,11,10,17,1,1,,637,,82,5,345,2153,358,684,,52,50,27,14,125,699,1336,594,31,,30,93,91,,8,,,632.55,timeout,598.96,2.81,1.31,1.82,0.35,0.43,240.63,169.59,22.99,1.02,0.00,0.00,0.17,258.45,42.71,,215.69,1.36,4.45,155.70,11.14,0.00,11.14,1.29
chc-lia-lin-0087.smt2,,,,,,26,26,,,,,77,,340,,64,1441,6,360,,,,,,,46,600,334,,,,,,,,,163.04,111.76,sat,7.48,0.74,0.09,0.34,0.06,0.28,5.67,4.08,,0.05,0.00,0.00,0.05,7.38,1.77,,5.51,0.16,0.32,2.93,0.01,,0.01,
chc-lia-lin-0088.smt2,,,,1,,9,9,,1,,1,44,6,46,,21,168,,90,,,,,,,37,53,82,,,,,,,,,57.52,35.61,sat,0.94,0.08,0.01,0.03,0.01,0.03,0.64,0.51,,0.00,0.00,0.00,0.01,0.90,0.08,,0.79,0.03,0.05,0.47,0.01,,0.01,
chc-lia-lin-0089.smt2,,,,1,,3,3,,,,,4,1,2,,1,8,,7,,,,,,,4,3,6,3,,1,,,,,,29.52,8.06,unsat,0.05,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,0.00,0.03,0.00,,0.02,0.00,0.00,0.00,0.00,,0.00,0.00
chc-lia-lin-0090.smt2,,,,,,3,3,,,,,7,,5,,4,9,,12,,,,,,,4,,8,,,,,,,,,24.08,8.78,sat,0.06,0.00,0.00,0.00,0.00,0.00,0.01,0.01,,0.00,0.00,0.00,0.00,0.04,0.00,,0.02,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0091.smt2,,,,,,5,5,,,,,9,,8,,5,14,,16,,,,,,,5,,11,,,,,,,,,33.88,11.68,sat,0.10,0.00,0.00,0.00,0.00,0.00,0.02,0.01,,0.00,0.01,0.00,0.00,0.06,0.00,,0.04,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0092.smt2,,,,1,,4,4,,3,2,2,252,2,2,,375,783,,390,,,,,,,385,771,384,2,,2,,,,,,396.40,266.21,sat,31.37,1.18,0.40,0.68,0.09,0.30,26.49,18.93,,0.00,0.00,0.00,0.09,30.07,3.11,,26.94,0.47,1.37,18.67,0.02,,0.02,0.00
chc-lia-lin-0093.smt2,,,,,,21,21,,,,,31,,145,,22,350,2,160,,,,,,,16,93,139,,,,,,,,,56.48,34.71,sat,1.01,0.16,0.02,0.08,0.02,0.06,0.56,0.38,,0.00,0.00,0.00,0.02,0.97,0.12,,0.77,0.04,0.04,0.32,0.00,,0.00,
chc-lia-lin-0094.smt2,,,3,,,4,4,,,,,11,,13,,6,19,,22,,,,,,,10,,21,,,,,,,,,30.76,11.23,sat,0.11,0.01,0.00,0.00,0.00,0.00,0.05,0.02,0.01,0.00,0.00,0.00,0.00,0.08,0.00,,0.06,0.00,0.00,0.01,0.00,,0.00,0.00
chc-lia-lin-0095.smt2,,,,,,10,10,,,,,27,,49,,10,135,,56,,,,,,,12,44,45,,,,,,,,,39.04,21.99,sat,0.31,0.04,0.00,0.02,0.00,0.02,0.15,0.09,,0.00,0.00,0.00,0.01,0.28,0.04,,0.21,0.01,0.01,0.09,0.00,,0.00,
chc-lia-lin-0096.smt2,,,,,,5,5,,,,,8,,6,,4,13,,14,,,,,,,4,,9,,,,,,,,,29.48,10.56,sat,0.07,0.00,0.00,0.00,0.00,0.00,0.02,0.01,,0.00,0.00,0.00,0.00,0.04,0.00,,0.02,0.00,0.00,0.01,0.00,,0.00,
chc-lia-lin-0097.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,27.44,6.94,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0098.smt2,,20,35,17,2,44,44,,51,41,11,195,1,2848,25,280,12157,43,785,,41,123,25,,67,573,7466,732,72,9,60,19,440,8,77,,925.96,597.95,sat,144.02,3.02,0.36,1.53,0.22,1.02,132.73,84.11,0.63,0.95,0.00,0.00,0.13,143.22,58.49,,84.47,0.62,2.98,45.62,4.03,0.00,4.03,1.23
chc-lia-lin-0099.smt2,,,,,,17,17,,,,,36,,64,,14,225,3,86,,,,,,,10,70,71,,,,,,,,,48.12,27.04,sat,0.64,0.09,0.01,0.04,0.01,0.03,0.36,0.26,,0.00,0.00,0.00,0.01,0.60,0.09,,0.46,0.02,0.02,0.21,0.00,,0.00,
chc-lia-lin-0100.smt2,,,,,,,1,,,,,2,,,,2,1,,3,,,,,,,2,1,1,,,,,,,,,20.48,8.20,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.00,0.00,0.00,,,,,
chc-lia-lin-0101.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,27.92,7.14,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0102.smt2,,,,,,,1,,,,,3,,,,3,,,4,,,,,,,3,,2,,,,,,,,,19.04,7.22,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0103.smt2,,,19,4,1,33,33,,,,,79,5,422,,46,1392,10,356,,,,,,,44,563,326,,,,,,,,,174.44,115.23,sat,6.71,0.65,0.07,0.30,0.05,0.24,5.01,2.86,0.85,0.04,0.00,0.00,0.05,6.62,1.24,,5.25,0.15,0.31,2.86,0.05,0.00,0.05,
chc-lia-lin-0104.smt2,,118,,27,3,65,64,10,408,361,3,515,499,2272,79,2,9586,213,1847,,310,623,165,,27,1516,4608,3226,518,263,505,22,12,79,1123,8,,250.07,timeout,596.12,10.55,1.22,4.81,0.72,4.31,511.13,389.00,45.17,1.11,0.00,0.00,0.71,545.74,75.31,,470.08,3.18,10.37,220.44,64.93,0.00,64.93,17.60
chc-lia-lin-0105.smt2,,,2,7,,11,11,,,,,16,,28,,35,125,36,81,,,,,,10,39,36,71,,,,,2,,,,43.08,21.83,sat,0.51,0.06,0.02,0.02,0.01,0.01,0.23,0.10,0.00,0.00,0.00,0.00,0.01,0.46,0.06,,0.35,0.03,0.03,0.05,0.01,,0.01,
chc-lia-lin-0106.smt2,,,,8,3,41,41,2,53,22,88,287,36,3620,43,353,15040,191,1301,,103,588,32,,,792,9396,1577,99,58,54,2,,45,4,2,1422.84,945.27,sat,282.73,7.30,0.92,3.59,0.48,2.73,259.40,160.57,,1.47,0.00,0.00,0.30,281.55,109.59,,171.78,1.52,7.45,103.43,4.69,0.00,4.69,3.28
chc-lia-lin-0107.smt2,,,,,,2,2,,,,,4,,,,3,6,,6,,,,,,,3,3,3,,,,,,,,,35.40,15.08,sat,0.06,0.00,0.00,0.00,0.00,0.00,0.02,0.00,,0.00,0.00,0.00,0.00,0.03,0.01,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0108.smt2,,,,,,,1,,,,,3,,,,3,,,4,,,,,,,3,,2,,,,,,,,,19.08,7.31,sat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,0.00,,0.01,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0109.smt2,,,,,,4,4,,,,,9,,10,,5,19,,18,,,,,,,5,4,13,,,,,,,,,30.00,11.09,sat,0.07,0.00,0.00,0.00,0.00,0.00,0.02,0.01,,0.00,0.00,0.00,0.00,0.04,0.00,,0.03,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0110.smt2,,,,15,1,39,39,,,,,89,45,1073,,144,5187,2,680,,,,,,,89,2232,643,,,,,,,,,390.08,261.43,sat,43.74,2.91,0.28,1.54,0.20,0.99,37.40,28.68,,0.28,0.00,0.00,0.11,43.48,14.02,,29.30,0.40,1.19,17.81,0.62,0.00,0.62,
chc-lia-lin-0111.smt2,,,,,,7,7,,,,,14,,26,,7,38,,33,,,,,,,7,,26,,,,,,,,,40.44,14.37,sat,0.11,0.01,0.00,0.00,0.00,0.00,0.03,0.02,,0.00,0.01,0.00,0.00,0.08,0.00,,0.06,0.01,0.00,0.01,0.00,,0.00,
chc-lia-lin-0112.smt2,,,,,,3,3,,,,,5,,2,,4,10,,10,,,,,,,4,5,6,,,,,,,,,39.28,16.51,sat,0.07,0.00,0.00,0.00,0.00,0.00,0.02,0.00,,0.00,0.01,0.00,0.00,0.03,0.00,,0.02,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0113.smt2,,,,,,3,3,,,,,10,,,,6,15,2,16,,,,,,,9,6,12,,,,,,,,,35.00,16.44,sat,0.20,0.02,0.00,0.01,0.00,0.01,0.13,0.10,,0.00,0.00,0.00,0.00,0.17,0.01,,0.15,0.00,0.00,0.10,0.00,,0.00,
chc-lia-lin-0114.smt2,,,,,,25,25,,,,,72,,305,,70,1726,2,305,,,,,,,48,765,280,,,,,,,,,179.40,118.46,sat,6.58,0.77,0.08,0.44,0.05,0.21,4.89,3.58,0.02,0.06,0.00,0.00,0.04,6.47,1.73,,4.65,0.14,0.24,2.44,0.00,,0.00,
chc-lia-lin-0115.smt2,,,,,,30,30,,,,,54,,187,,45,885,3,209,,,,,,,34,474,187,,,,,,,,,106.00,69.44,sat,2.41,0.29,0.03,0.13,0.03,0.10,1.60,1.07,,0.01,0.00,0.00,0.02,2.35,0.48,,1.76,0.07,0.11,0.85,0.00,,0.00,
chc-lia-lin-0116.smt2,,,19,14,1,70,70,,507,481,,138,2,4452,139,288,19050,38,1473,,273,35,252,,,531,10452,1664,749,385,731,,,42,20,1,1397.32,927.34,sat,382.27,11.49,1.29,6.03,0.58,4.15,354.02,237.52,,1.68,0.00,0.00,0.44,381.32,167.00,,213.97,1.52,6.18,72.40,15.74,0.00,15.74,30.24
chc-lia-lin-0117.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,28.40,7.21,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0118.smt2,,,,5,1,47,46,,84,29,219,897,17,3802,30,65,12104,120,1870,,100,230,3,,10,1036,4669,2880,59,72,32,,8,111,18,3,,350.73,timeout,596.96,8.79,1.03,4.65,0.62,2.88,459.23,379.82,3.01,2.92,0.00,0.00,0.54,493.37,121.77,,371.40,3.64,13.59,220.59,5.86,0.00,5.86,7.09
chc-lia-lin-0119.smt2,,,19,,,26,26,,,,,66,,212,,41,1119,3,215,,,,,,,96,486,233,37,,31,,,,,,131.28,83.01,sat,4.37,0.57,0.06,0.28,0.04,0.20,3.10,1.65,0.64,0.02,0.00,0.00,0.04,4.29,1.02,,3.16,0.11,0.15,1.52,0.00,,0.00,0.07
chc-lia-lin-0120.smt2,,,,,,35,35,,,,,82,,669,,102,2988,5,542,,,,,,,65,1455,507,,,,,,,,,244.80,164.84,sat,17.52,1.53,0.17,0.81,0.12,0.48,14.03,10.31,,0.13,0.00,0.00,0.08,17.35,4.24,,12.98,0.29,0.71,7.42,0.00,,0.00,
chc-lia-lin-0121.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,29.04,7.79,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0122.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,29.20,7.83,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0123.smt2,,,,,,6,6,,,,,10,,8,,8,29,1,23,,,,,,,8,11,16,,,,,,,,,32.44,12.64,sat,0.09,0.01,0.00,0.00,0.00,0.00,0.03,0.01,,0.00,0.00,0.00,0.00,0.06,0.01,,0.03,0.00,0.00,0.00,0.00,,0.00,
chc-lia-lin-0124.smt2,,,,,,6,6,,,,,12,,14,,6,30,,25,,,,,,,6,4,19,,,,,,,,,36.88,13.71,sat,0.10,0.01,0.00,0.00,0.00,0.00,0.03,0.02,,0.00,0.01,0.00,0.00,0.07,0.01,,0.05,0.00,0.00,0.01,0.00,,0.00,
chc-lia-lin-0125.smt2,,,,3,1,9,9,,2,1,1,32,7,28,,11,183,,76,,2,11,1,,,58,80,70,6,1,2,,,,8,1,76.16,39.17,sat,1.70,0.08,0.01,0.03,0.01,0.03,1.37,1.13,,0.00,0.00,0.00,0.02,1.65,0.40,,1.21,0.06,0.03,0.58,0.05,0.00,0.05,0.06
chc-lia-lin-0126.smt2,,,,,1,15,14,,3,,5,714,39,432,,52,4155,6,794,,11,106,1,,,759,1869,772,7,,1,,,,77,1,,327.54,timeout,597.80,4.15,1.54,2.58,0.27,0.97,280.67,255.58,,1.05,0.00,0.00,0.34,298.87,69.17,,229.63,1.40,8.26,181.59,4.88,0.00,4.88,0.20
chc-lia-lin-0127.smt2,,,,,,2,2,,,,,20,,,,26,28,,34,,,,,,,20,15,31,,,,,,,,,127.64,75.88,sat,1.88,0.31,0.15,0.23,0.02,0.04,0.77,0.08,0.17,0.00,0.00,0.00,0.01,1.13,0.09,,1.04,0.03,0.01,0.15,0.00,,0.00,
chc-lia-lin-0128.smt2,,,,2,2,10,9,,2,,9,786,10,464,2,71,2754,6,881,,4,67,2,,,781,859,870,3,,2,1,,,45,1,,354.40,timeout,597.67,4.80,1.32,3.01,0.26,1.12,218.83,190.14,0.49,0.88,0.00,0.00,0.23,234.44,47.48,,186.93,1.21,6.55,147.42,2.31,0.00,2.31,0.04
chc-lia-lin-0129.smt2,,2,,4,1,16,16,,26,,174,1294,2,801,17,165,5033,10,1463,,19,438,11,,,1418,2025,1513,26,4,12,,,14,29,2,1691.60,967.59,unsat,354.01,4.93,1.44,2.60,0.47,1.43,318.59,264.73,1.26,2.18,0.00,0.00,1.36,353.43,87.02,,266.33,4.37,19.33,180.68,3.32,0.00,3.32,1.51
chc-lia-lin-0130.smt2,,,23,4,1,40,40,,,,,198,8,1467,9,161,4848,25,861,,13,90,,,,212,2231,883,,6,,,,6,,,566.20,348.14,sat,63.77,2.72,0.32,1.47,0.21,0.82,55.11,44.19,0.09,0.47,0.00,0.00,0.16,63.34,13.54,,49.63,0.69,2.99,32.89,0.38,0.00,0.38,0.07
chc-lia-lin-0131.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,29.92,7.83,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0132.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,29.52,7.82,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0133.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,29.52,7.82,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0134.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,29.52,7.82,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0135.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,29.52,7.82,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0136.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,29.48,7.82,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0137.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,29.28,7.76,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0138.smt2,,,,,,1,1,,,,,1,,,,1,,,1,,,,,,,1,,,,,,,,,,,13.76,5.67,sat,0.01,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,,0.00,0.00,,0.00,,0.00,,,,,
chc-lia-lin-0139.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,29.96,7.85,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0140.smt2,,,,,,7,7,,,,,17,,17,,8,40,,29,,,,,,,8,6,23,,,,,,,,,46.36,16.39,sat,0.11,0.01,0.00,0.00,0.00,0.00,0.03,0.02,,0.00,0.01,0.00,0.00,0.07,0.01,,0.04,0.00,0.00,0.01,0.00,,0.00,
chc-lia-lin-0141.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.04,7.97,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0142.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.04,7.97,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0143.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.04,7.97,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0144.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.96,8.27,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0145.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,28.84,7.79,unsat,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,,0.00,,,,,
chc-lia-lin-0146.smt2,,239,29,1,1,48,48,,60,52,,229,25,2824,,261,12357,16,1628,,,,,,,261,6169,1612,80,3,53,,,6,10,3,1000.00,648.08,sat,213.74,11.70,1.12,6.55,0.61,3.84,189.52,116.46,24.39,1.06,0.00,0.00,0.33,213.00,56.31,,156.48,1.60,6.25,98.46,0.37,0.00,0.37,1.78
chc-lia-lin-0147.smt2,,,,,,26,26,,,,,60,,193,,27,1018,,166,,,,,,,36,462,144,,,,,,,,,95.96,65.42,sat,1.77,0.24,0.02,0.11,0.02,0.10,1.12,0.70,,0.02,0.00,0.00,0.02,1.71,0.52,,1.10,0.06,0.07,0.47,0.00,,0.00,
chc-lia-lin-0148.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.56,8.36,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0149.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.60,8.35,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0150.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.56,8.36,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0151.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.56,8.36,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0152.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.56,8.36,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0153.smt2,,,,,,2,2,,,,,28,,,,28,30,,50,,,,,,,28,9,47,,,,,,,,,152.32,91.36,sat,2.09,0.29,0.12,0.20,0.01,0.06,0.88,0.27,0.01,,0.00,0.00,0.01,1.25,0.10,,1.15,0.03,0.02,0.15,0.00,,0.00,
chc-lia-lin-0154.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.64,8.44,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0155.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.64,8.44,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
chc-lia-lin-0156.smt2,,,,,,1,1,,,,,1,,,,,,,1,,,,,,,1,,,1,,1,,,,,,30.56,8.40,unsat,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.01,,,0.00,,0.00,,,,,
